work_tract,home_tract,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03
40109103601,40109104300,12,3,3,6,2,3,7,0,4,8
40109103601,40109104400,18,5,8,5,0,6,12,1,3,14
40109103601,40109104500,7,2,2,3,1,1,5,0,1,6
40109103601,40109104600,13,4,6,3,7,5,1,1,1,11
40109103601,40109104700,10,4,2,4,4,2,4,1,0,9
40109103601,40109104800,15,4,5,6,7,7,1,1,0,14
40109103601,40109104900,7,1,6,0,1,4,2,1,1,5
40109103601,40109105000,10,1,7,2,3,1,6,2,0,8
40109103601,40109105100,70,35,23,12,5,17,48,19,13,38
40109103601,40109105201,28,5,13,10,10,8,10,1,8,19
40109103601,40109105202,18,1,7,10,6,2,10,3,1,14
40109103601,40109105300,12,0,3,9,5,7,0,1,1,10
40109103601,40109105400,5,2,2,1,4,0,1,0,0,5
40109103601,40109105500,12,2,5,5,3,6,3,5,2,5
40109103601,40109105600,28,8,18,2,11,8,9,4,4,20
40109103601,40109105700,6,0,5,1,5,1,0,0,0,6
40109103601,40109105800,5,1,3,1,2,1,2,0,0,5
40109103601,40109105903,53,8,36,9,12,13,28,4,8,41
40109103601,40109105904,24,5,14,5,5,12,7,3,2,19
40109103601,40109105905,45,16,19,10,3,20,22,7,4,34
40109103601,40109105906,41,4,23,14,2,12,27,5,5,31
40109103601,40109105907,32,6,20,6,9,12,11,4,5,23
40109103601,40109106000,62,3,38,21,5,6,51,15,5,42
40109103601,40109106100,42,7,19,16,8,18,16,4,4,34
40109103601,40109106200,27,1,19,7,0,13,14,5,3,19
40109103601,40109106301,24,1,15,8,4,11,9,2,1,21
40109103601,40109106302,98,8,61,29,19,39,40,7,8,83
40109103601,40109106303,58,25,21,12,6,22,30,13,4,41
40109103601,40109106401,82,10,40,32,5,5,72,30,0,52
40109103601,40109106402,62,12,30,20,4,5,53,12,6,44
40109103601,40109106403,125,37,58,30,9,24,92,44,10,71
40109103601,40109106501,107,23,56,28,8,18,81,38,7,62
40109103601,40109106502,64,22,35,7,9,15,40,17,6,41
40109103601,40109106503,52,9,24,19,6,8,38,11,3,38
40109103601,40109106601,36,10,20,6,1,11,24,13,5,18
40109103601,40109106602,57,12,32,13,3,20,34,12,8,37
40109103601,40109106604,39,10,20,9,5,17,17,4,7,28
40109103601,40109106606,31,9,18,4,5,5,21,7,5,19
40109103601,40109106607,69,8,37,24,14,13,42,13,4,52
40109103601,40109106608,73,22,34,17,13,8,52,23,4,46
40109103601,40109106609,28,8,15,5,0,5,23,8,1,19
40109103601,40109106610,35,5,24,6,3,13,19,8,2,25
40109103601,40109106702,37,7,25,5,6,7,24,4,9,24
40109103601,40109106704,31,3,16,12,5,8,18,6,4,21
40109103601,40109106705,47,3,26,18,11,4,32,8,1,38
40109103601,40109106706,56,8,32,16,7,13,36,10,3,43
40109103601,40109106707,74,16,38,20,24,19,31,10,7,57
40109103601,40109106708,56,4,30,22,1,2,53,17,10,29
40109103601,40109106801,18,0,14,4,3,9,6,2,0,16
40109103601,40109106802,15,2,5,8,4,2,9,5,2,8
40109103601,40109106803,19,2,15,2,3,5,11,1,1,17
40109103601,40109106804,39,3,21,15,2,19,18,6,3,30
40109103601,40109106902,42,6,24,12,5,25,12,9,2,31
40109103601,40109106903,105,18,55,32,8,22,75,23,13,69
40109103601,40109106906,37,5,20,12,4,9,24,9,6,22
40109103601,40109106907,22,4,9,9,3,11,8,5,0,17
40109103601,40109106909,27,2,21,4,2,2,23,4,9,14
40109103601,40109106910,39,13,20,6,5,19,15,4,1,34
40109103601,40109106911,22,0,13,9,0,6,16,8,0,14
40109103601,40109106912,13,1,12,0,2,3,8,1,1,11
40109103601,40109106913,37,7,22,8,4,22,11,2,1,34
40109103601,40109106914,40,2,19,19,9,12,19,4,5,31
40109103601,40109106915,35,9,16,10,12,6,17,5,1,29
40109103601,40109107001,44,8,23,13,4,20,20,4,5,35
40109103601,40109107002,25,11,7,7,1,10,14,4,6,15
40109103601,40109107101,3,3,0,0,0,0,3,3,0,0
40109103601,40109107103,21,5,9,7,3,11,7,3,3,15
40109103601,40109107104,26,5,16,5,8,3,15,3,7,16
40109103601,40109107206,35,6,24,5,6,16,13,3,2,30
40109103601,40109107207,25,8,15,2,6,10,9,0,4,21
40109103601,40109107209,46,10,22,14,11,12,23,6,3,37
40109103601,40109107210,22,6,10,6,6,1,15,3,6,13
40109103601,40109107211,25,5,10,10,7,6,12,2,4,19
40109103601,40109107212,63,9,37,17,10,13,40,11,13,39
40109103601,40109107213,59,17,31,11,11,26,22,13,5,41
40109103601,40109107214,37,5,19,13,7,7,23,1,5,31
40109103601,40109107215,42,13,12,17,9,6,27,6,1,35
40109103601,40109107216,16,0,10,6,3,8,5,0,1,15
40109103601,40109107217,5,0,2,3,1,3,1,1,1,3
40109103601,40109107218,28,4,15,9,3,6,19,0,2,26
40109103601,40109107219,33,1,23,9,4,12,17,7,2,24
40109103601,40109107220,41,5,30,6,5,20,16,5,1,35
40109103601,40109107221,28,1,20,7,5,3,20,4,6,18
40109103601,40109107222,18,5,8,5,7,7,4,1,0,17
40109103601,40109107223,21,6,12,3,1,12,8,0,3,18
40109103601,40109107302,13,5,7,1,3,5,5,0,1,12
40109103601,40109107303,12,0,5,7,2,4,6,2,1,9
40109103601,40109107305,15,5,9,1,2,9,4,4,1,10
40109103601,40109107306,28,4,16,8,5,11,12,1,0,27
40109103601,40109107401,88,16,56,16,15,27,46,13,15,60
40109103601,40109107403,78,23,48,7,8,23,47,17,11,50
40109103601,40109107404,42,13,22,7,10,15,17,3,9,30
40109103601,40109107405,66,14,39,13,5,22,39,5,5,56
40109103601,40109107500,12,5,7,0,4,1,7,2,1,9
40109103601,40109107601,27,8,18,1,7,11,9,1,5,21
40109103601,40109107604,19,8,9,2,1,8,10,0,2,17
40109103601,40109107605,15,4,10,1,1,7,7,2,0,13
40109103601,40109107606,7,1,6,0,5,0,2,0,2,5
40109103601,40109107607,51,10,31,10,1,19,31,11,6,34
40109103601,40109107703,56,9,35,12,6,18,32,9,9,38
40109103601,40109107704,24,3,18,3,1,12,11,1,2,21
40109103601,40109107705,25,10,10,5,6,8,11,2,1,22
40109103601,40109107706,20,2,17,1,2,8,10,0,5,15
40109103601,40109107707,24,7,11,6,6,10,8,2,4,18
40109103601,40109107801,30,1,15,14,9,8,13,2,2,26
40109103601,40109107804,35,5,17,13,4,14,17,3,4,28
40109103601,40109107805,25,12,9,4,3,14,8,4,3,18
40109103601,40109107806,51,13,29,9,4,14,33,12,3,36
40109103601,40109107807,57,9,43,5,15,17,25,4,4,49
40109103601,40109107808,16,7,6,3,6,5,5,1,3,12
40109103601,40109107809,21,4,13,4,3,12,6,3,2,16
40109103601,40109107810,33,6,25,2,3,10,20,4,3,26
40109103601,40109107900,24,3,15,6,8,15,1,5,4,15
40109103601,40109108003,58,13,30,15,5,35,18,5,4,49
40109103601,40109108005,44,11,26,7,7,14,23,4,6,34
40109103601,40109108006,58,6,43,9,10,16,32,8,6,44
40109103601,40109108007,40,12,23,5,11,13,16,4,2,34
40109103601,40109108008,65,17,41,7,16,34,15,6,7,52
40109103601,40109108009,41,6,24,11,7,14,20,8,8,25
40109103601,40109108010,31,8,15,8,6,4,21,3,5,23
40109103601,40109108011,46,9,24,13,7,17,22,2,6,38
40109103601,40109108101,100,12,55,33,8,12,80,41,4,55
40109103601,40109108106,103,7,70,26,10,9,84,47,7,49
40109103601,40109108107,72,8,33,31,3,2,67,30,6,36
40109103601,40109108109,135,11,65,59,3,8,124,67,15,53
40109103601,40109108110,56,7,31,18,8,0,48,12,3,41
40109103601,40109108113,80,4,53,23,5,10,65,35,9,36
40109103601,40109108114,75,21,29,25,5,10,60,31,8,36
40109103601,40109108201,35,5,14,16,4,7,24,11,4,20
40109103601,40109108203,32,6,12,14,5,9,18,8,0,24
40109103601,40109108204,20,6,12,2,2,5,13,6,3,11
40109103601,40109108206,109,15,65,29,9,17,83,39,3,67
40109103601,40109108207,10,5,4,1,8,0,2,1,0,9
40109103601,40109108208,27,11,11,5,7,14,6,2,2,23
40109103601,40109108213,134,10,87,37,4,6,124,73,10,51
40109103601,40109108215,96,11,55,30,7,15,74,31,13,52
40109103601,40109108216,42,11,24,7,0,6,36,15,6,21
40109103601,40109108217,82,19,49,14,8,11,63,33,4,45
40109103601,40109108218,191,15,144,32,12,25,154,73,14,104
40109103601,40109108219,127,19,98,10,4,15,108,44,13,70
40109103601,40109108220,88,13,61,14,5,19,64,22,10,56
40109103601,40109108221,160,19,104,37,11,9,140,59,10,91
40109103601,40109108301,25,3,14,8,8,8,9,3,3,19
40109103601,40109108302,106,33,59,14,14,22,70,16,19,71
40109103601,40109108303,95,30,48,17,5,11,79,20,12,63
40109103601,40109108304,77,30,29,18,4,22,51,24,7,46
40109103601,40109108307,100,13,57,30,10,31,59,12,9,79
40109103601,40109108309,23,1,17,5,10,5,8,1,3,19
40109103601,40109108310,42,18,18,6,5,13,24,4,11,27
40109103601,40109108313,73,26,38,9,15,36,22,10,5,58
40109103601,40109108314,41,12,27,2,7,17,17,5,3,33
40109103601,40109108315,126,30,83,13,9,23,94,31,10,85
40109103601,40109108316,154,22,106,26,14,10,130,39,20,95
40109103601,40109108317,71,13,37,21,7,13,51,16,9,46
40109103601,40109108318,119,30,57,32,14,16,89,33,6,80
40109103601,40109108402,36,8,21,7,2,3,31,8,7,21
40109103601,40109108403,49,13,27,9,5,12,32,6,8,35
40109103601,40109108404,68,26,35,7,5,13,50,20,5,43
40109103601,40109108504,151,23,76,52,13,17,121,47,22,82
40109103601,40109108506,72,17,39,16,5,12,55,15,8,49
40109103601,40109108507,29,0,21,8,0,6,23,2,7,20
40109103601,40109108508,43,4,17,22,3,11,29,8,1,34
40109103601,40109108511,198,40,127,31,20,30,148,62,11,125
40109103601,40109108512,106,12,72,22,6,5,95,42,10,54
40109103601,40109108513,75,11,38,26,2,21,52,11,9,55
40109103601,40109108514,45,3,33,9,6,13,26,3,5,37
40109103601,40109108515,77,23,40,14,8,14,55,15,17,45
40109103601,40109108519,94,12,54,28,11,19,64,24,12,58
40109103601,40109108520,33,9,11,13,1,4,28,9,3,21
40109103601,40109108521,23,4,11,8,2,5,16,3,3,17
40109103601,40109108523,120,18,73,29,19,19,82,27,22,71
40109103601,40109108524,62,11,42,9,8,7,47,8,5,49
40109103601,40109108525,35,5,22,8,7,8,20,10,3,22
40109103601,40109108526,59,14,30,15,0,23,36,13,6,40
40109103601,40109108527,103,17,64,22,10,23,70,28,11,64
40109103601,40109108528,34,0,25,9,3,8,23,15,7,12
40109103601,40109108529,63,11,36,16,2,9,52,19,5,39
40109103601,40109108530,66,10,34,22,10,15,41,12,6,48
40109103601,40109108601,28,1,18,9,3,5,20,6,1,21
40109103601,40109108602,17,6,9,2,4,6,7,1,1,15
40109103601,40109108603,43,7,33,3,2,10,31,3,4,36
40109103601,40109108701,39,1,29,9,2,3,34,10,9,20
40109103601,40109108703,104,6,61,37,14,20,70,18,6,80
40109103601,40109108704,109,9,73,27,5,18,86,17,12,80
40109103601,40109108706,39,7,20,12,2,7,30,13,6,20
40109103601,40109108707,45,6,33,6,4,10,31,7,2,36
40109103601,40109108708,58,13,34,11,6,10,42,17,8,33
40109103601,40109108709,60,7,42,11,8,11,41,8,9,43
40109103601,40109108801,81,16,55,10,8,43,30,10,8,63
40109103601,40109108802,62,11,39,12,6,23,33,8,12,42
40109103601,40109108803,25,11,9,5,9,11,5,3,3,19
40109103601,40109108804,39,6,29,4,7,6,26,5,7,27
40109103601,40109108900,47,5,36,6,6,11,30,6,6,35
40109103601,40109109001,31,3,22,6,3,9,19,8,1,22
40109103601,40109109003,51,11,33,7,0,16,35,6,7,38
40109103601,40109109004,53,3,36,14,1,17,35,14,7,32
40109103601,40109109100,6,0,5,1,1,0,5,0,0,6
40109103601,40109109201,129,6,85,38,3,7,119,59,10,60
40109103601,40109109202,23,5,11,7,3,12,8,2,3,18
40109103602,40109100100,3,0,1,2,0,0,3,0,1,2
40109103602,40109100200,7,0,5,2,0,7,0,0,5,2
40109103602,40109100300,4,1,2,1,2,0,2,0,2,2
40109103602,40109100700,2,1,1,0,0,2,0,1,1,0
40109103602,40109100800,1,1,0,0,1,0,0,0,1,0
40109103602,40109100900,2,1,1,0,1,1,0,0,1,1
40109103602,40109101000,1,0,1,0,1,0,0,0,1,0
40109103602,40109101100,5,3,2,0,3,2,0,0,5,0
40109103602,40109101300,2,0,1,1,0,2,0,0,2,0
40109103602,40109101500,2,2,0,0,0,2,0,0,0,2
40109103602,40109101700,1,1,0,0,0,1,0,0,0,1
40109103602,40109101800,7,1,6,0,1,2,4,1,1,5
40109103602,40109101900,5,3,2,0,3,2,0,2,3,0
40109103602,40109102000,8,1,7,0,2,3,3,1,0,7
40109103602,40109102100,1,0,1,0,0,1,0,0,1,0
40109103602,40109102300,1,0,1,0,0,0,1,0,0,1
40109103602,40109102400,5,1,3,1,2,2,1,0,3,2
40109103602,40109102500,3,3,0,0,3,0,0,0,0,3
40109103602,40109102600,1,0,0,1,1,0,0,0,0,1
40109103602,40109102800,1,1,0,0,1,0,0,0,0,1
40109103602,40109103000,2,0,1,1,1,0,1,0,1,1
40109103602,40109103200,8,1,6,1,4,2,2,0,1,7
40109103602,40109103300,1,0,0,1,0,1,0,1,0,0
40109103602,40109103602,12,0,3,9,1,9,2,0,6,6
40109103602,40109103700,2,0,2,0,0,2,0,2,0,0
40109103602,40109104000,1,1,0,0,1,0,0,0,1,0
40109103602,40109104100,6,3,2,1,0,6,0,1,4,1
40109103602,40109104200,1,0,1,0,0,1,0,0,1,0
40109103602,40109104300,5,1,3,1,0,1,4,2,2,1
40109103602,40109104500,5,0,2,3,2,1,2,3,0,2
40109103602,40109104600,1,0,1,0,0,1,0,1,0,0
40109103602,40109104800,1,0,1,0,1,0,0,0,1,0
40109103602,40109104900,1,0,1,0,0,1,0,0,1,0
40109103602,40109105100,2,1,1,0,0,2,0,0,2,0
40109103602,40109105202,1,0,1,0,1,0,0,0,0,1
40109103602,40109105500,1,0,0,1,0,1,0,0,1,0
40109103602,40109105700,2,0,1,1,2,0,0,1,1,0
40109103602,40109105903,2,2,0,0,0,2,0,0,2,0
40109103602,40109105904,1,1,0,0,1,0,0,0,0,1
40109103602,40109105906,6,2,1,3,2,1,3,0,0,6
40109103602,40109105907,1,1,0,0,0,1,0,0,0,1
40109103602,40109106100,1,0,1,0,0,1,0,0,1,0
40109103602,40109106301,3,2,1,0,1,0,2,2,1,0
40109103602,40109106303,2,0,2,0,1,0,1,0,1,1
40109103602,40109106403,7,1,0,6,5,1,1,3,1,3
40109103602,40109106501,1,0,1,0,0,1,0,0,1,0
40109103602,40109106601,1,1,0,0,1,0,0,0,0,1
40109103602,40109106602,2,0,2,0,0,2,0,0,0,2
40109103602,40109106604,1,0,0,1,1,0,0,0,1,0
40109103602,40109106606,6,2,3,1,3,3,0,1,3,2
40109103602,40109106607,9,2,7,0,4,2,3,3,1,5
40109103602,40109106608,3,0,1,2,0,2,1,1,2,0
40109103602,40109106609,1,0,1,0,0,1,0,0,1,0
40109103602,40109106704,3,0,3,0,2,0,1,0,0,3
40109103602,40109106706,1,0,0,1,0,0,1,0,1,0
40109103602,40109106707,2,1,1,0,1,1,0,0,0,2
40109103602,40109106708,1,0,1,0,0,1,0,1,0,0
40109103602,40109106803,3,0,3,0,0,3,0,0,3,0
40109103602,40109106804,2,0,1,1,2,0,0,0,1,1
40109103602,40109106903,5,0,0,5,1,4,0,0,5,0
40109103602,40109106907,1,0,1,0,0,1,0,0,0,1
40109103602,40109106912,2,2,0,0,0,2,0,2,0,0
40109103602,40109106913,3,0,3,0,0,1,2,0,2,1
40109103602,40109106915,1,0,1,0,0,0,1,0,0,1
40109103602,40109107002,1,1,0,0,0,1,0,0,0,1
40109103602,40109107103,2,2,0,0,0,2,0,0,2,0
40109103602,40109107104,2,1,1,0,1,0,1,0,0,2
40109103602,40109107206,1,0,1,0,0,1,0,0,0,1
40109103602,40109107207,2,0,2,0,0,2,0,0,0,2
40109103602,40109107210,2,0,0,2,2,0,0,0,0,2
40109103602,40109107211,4,2,0,2,2,2,0,0,2,2
40109103602,40109107212,2,2,0,0,1,1,0,0,0,2
40109103602,40109107213,1,0,1,0,0,1,0,0,1,0
40109103602,40109107215,2,0,2,0,0,0,2,2,0,0
40109103602,40109107216,1,0,1,0,1,0,0,0,0,1
40109103602,40109107217,5,0,3,2,0,5,0,1,2,2
40109103602,40109107218,4,0,3,1,0,4,0,0,4,0
40109103602,40109107219,2,0,2,0,0,0,2,2,0,0
40109103602,40109107220,5,1,3,1,1,3,1,1,4,0
40109103602,40109107222,1,0,0,1,0,0,1,0,0,1
40109103602,40109107223,2,2,0,0,0,2,0,0,0,2
40109103602,40109107302,5,1,4,0,2,1,2,2,1,2
40109103602,40109107305,1,0,1,0,0,1,0,0,0,1
40109103602,40109107401,1,0,1,0,1,0,0,1,0,0
40109103602,40109107403,3,0,3,0,1,2,0,0,0,3
40109103602,40109107405,3,3,0,0,3,0,0,0,0,3
40109103602,40109107601,2,0,2,0,0,2,0,2,0,0
40109103602,40109107605,1,0,1,0,0,1,0,0,0,1
40109103602,40109107606,1,0,0,1,0,1,0,0,0,1
40109103602,40109107705,1,0,0,1,0,1,0,0,0,1
40109103602,40109107706,2,1,0,1,0,1,1,1,1,0
40109103602,40109107707,3,0,3,0,1,2,0,0,1,2
40109103602,40109107805,2,1,1,0,2,0,0,0,1,1
40109103602,40109107806,4,0,3,1,0,4,0,0,3,1
40109103602,40109107809,3,2,1,0,1,2,0,0,2,1
40109103602,40109108003,3,1,2,0,2,0,1,0,1,2
40109103602,40109108006,2,0,1,1,0,1,1,0,0,2
40109103602,40109108007,7,1,3,3,0,3,4,0,7,0
40109103602,40109108008,3,2,1,0,2,1,0,0,1,2
40109103602,40109108009,4,0,4,0,2,2,0,2,0,2
40109103602,40109108010,10,4,4,2,6,3,1,0,3,7
40109103602,40109108101,2,0,2,0,1,0,1,2,0,0
40109103602,40109108106,1,0,1,0,1,0,0,0,0,1
40109103602,40109108109,1,0,1,0,0,0,1,1,0,0
40109103602,40109108113,1,0,1,0,1,0,0,0,1,0
40109103602,40109108203,1,0,0,1,0,0,1,0,0,1
40109103602,40109108204,1,0,0,1,0,1,0,0,0,1
40109103602,40109108206,5,1,3,1,2,0,3,0,2,3
40109103602,40109108215,2,0,2,0,1,0,1,0,0,2
40109103602,40109108216,3,0,2,1,0,0,3,3,0,0
40109103602,40109108218,1,1,0,0,0,1,0,0,1,0
40109103602,40109108219,1,0,0,1,0,1,0,0,0,1
40109103602,40109108220,2,0,2,0,0,2,0,0,1,1
40109103602,40109108221,4,0,1,3,0,3,1,0,0,4
40109103602,40109108301,2,0,1,1,0,2,0,0,2,0
40109103602,40109108302,1,0,1,0,1,0,0,0,1,0
40109103602,40109108303,4,1,0,3,0,0,4,2,1,1
40109103602,40109108309,4,2,2,0,0,4,0,0,0,4
40109103602,40109108310,1,0,1,0,0,1,0,0,1,0
40109103602,40109108313,1,0,1,0,1,0,0,1,0,0
40109103602,40109108315,3,0,3,0,0,3,0,0,0,3
40109103602,40109108316,1,0,1,0,0,0,1,0,0,1
40109103602,40109108318,1,0,1,0,1,0,0,0,1,0
40109103602,40109108403,4,2,2,0,0,2,2,0,3,1
40109103602,40109108404,2,1,1,0,0,2,0,0,2,0
40109103602,40109108504,1,0,1,0,1,0,0,0,0,1
40109103602,40109108506,10,0,2,8,1,1,8,0,5,5
40109103602,40109108508,3,0,3,0,1,1,1,0,2,1
40109103602,40109108511,1,0,0,1,0,0,1,0,1,0
40109103602,40109108512,3,0,3,0,0,0,3,0,1,2
40109103602,40109108513,2,0,2,0,0,0,2,2,0,0
40109103602,40109108514,5,1,0,4,2,3,0,1,0,4
40109103602,40109108515,1,0,1,0,0,1,0,1,0,0
40109103602,40109108520,1,0,1,0,0,0,1,0,0,1
40109103602,40109108523,1,0,1,0,1,0,0,0,0,1
40109103602,40109108526,4,2,1,1,0,4,0,0,2,2
40109103602,40109108527,1,0,1,0,0,1,0,0,1,0
40109103602,40109108529,7,2,3,2,0,4,3,0,0,7
40109103602,40109108603,2,2,0,0,2,0,0,0,0,2
40109103602,40109108701,6,0,6,0,0,1,5,0,6,0
40109103602,40109108703,10,3,4,3,5,3,2,0,3,7
40109103602,40109108706,2,0,0,2,0,2,0,0,2,0
40109103602,40109108707,2,0,0,2,0,2,0,0,1,1
40109103602,40109108708,2,1,1,0,0,2,0,0,1,1
40109103602,40109108709,2,0,0,2,0,2,0,0,2,0
40109103602,40109108802,2,0,2,0,0,2,0,0,0,2
40109103602,40109108804,1,0,1,0,1,0,0,0,0,1
40109103602,40109108900,1,1,0,0,0,1,0,0,0,1
40109103602,40109109201,2,0,1,1,0,1,1,0,0,2
40109103700,40109100100,1,1,0,0,0,0,1,1,0,0
40109103700,40109100200,8,3,4,1,2,2,4,0,2,6
40109103700,40109100300,6,0,3,3,3,0,3,1,0,5
40109103700,40109100400,7,4,3,0,6,1,0,0,4,3
40109103700,40109100500,4,0,4,0,1,3,0,0,0,4
40109103700,40109100600,1,1,0,0,0,0,1,1,0,0
40109103700,40109100700,5,1,2,2,2,2,1,0,1,4
40109103700,40109100800,6,3,3,0,3,3,0,0,0,6
40109103700,40109100900,2,0,2,0,0,2,0,0,1,1
40109103700,40109101000,7,2,4,1,3,4,0,2,1,4
40109103700,40109101200,1,0,1,0,0,1,0,0,0,1
40109103700,40109101300,16,2,4,10,5,10,1,0,2,14
40109103700,40109101400,1,0,1,0,0,1,0,1,0,0
40109103700,40109101500,3,0,0,3,2,1,0,0,1,2
40109103700,40109101600,6,2,2,2,0,4,2,2,0,4
40109103700,40109101700,1,0,1,0,0,1,0,0,0,1
40109103700,40109101800,1,0,0,1,0,1,0,0,0,1
40109103700,40109101900,4,2,2,0,0,4,0,0,0,4
40109103700,40109102000,4,0,4,0,2,1,1,2,0,2
40109103700,40109102100,1,0,1,0,0,1,0,0,0,1
40109103700,40109102200,3,0,1,2,1,2,0,0,0,3
40109103700,40109102300,7,1,1,5,3,1,3,4,1,2
40109103700,40109102400,2,0,0,2,1,0,1,1,0,1
40109103700,40109102500,1,0,1,0,1,0,0,0,0,1
40109103700,40109102800,9,1,6,2,6,3,0,0,1,8
40109103700,40109102900,3,0,3,0,2,1,0,0,2,1
40109103700,40109103000,1,0,0,1,0,1,0,0,0,1
40109103700,40109103200,4,0,2,2,1,1,2,2,0,2
40109103700,40109103300,6,2,1,3,5,1,0,0,1,5
40109103700,40109103400,1,0,0,1,1,0,0,0,1,0
40109103700,40109103500,3,0,2,1,1,1,1,2,0,1
40109103700,40109103601,1,0,1,0,0,0,1,1,0,0
40109103700,40109103602,3,0,2,1,3,0,0,0,0,3
40109103700,40109103800,2,2,0,0,2,0,0,0,0,2
40109103700,40109103900,6,1,2,3,2,4,0,1,0,5
40109103700,40109104100,1,0,1,0,0,1,0,0,1,0
40109103700,40109104200,7,3,3,1,1,6,0,6,0,1
40109103700,40109104300,6,3,3,0,0,3,3,4,0,2
40109103700,40109104400,2,0,2,0,0,2,0,0,0,2
40109103700,40109104500,5,1,3,1,0,5,0,2,0,3
40109103700,40109104700,2,1,0,1,0,2,0,2,0,0
40109103700,40109104800,6,1,3,2,1,5,0,1,1,4
40109103700,40109104900,9,4,4,1,0,9,0,6,2,1
40109103700,40109105100,2,0,1,1,1,0,1,0,0,2
40109103700,40109105201,1,0,0,1,1,0,0,0,1,0
40109103700,40109105300,2,0,0,2,1,1,0,1,1,0
40109103700,40109105500,1,0,0,1,0,1,0,0,0,1
40109103700,40109105600,9,1,3,5,1,6,2,5,0,4
40109103700,40109105800,1,0,1,0,0,0,1,1,0,0
40109103700,40109105903,1,1,0,0,0,0,1,0,0,1
40109103700,40109105904,5,0,4,1,3,0,2,2,0,3
40109103700,40109105905,1,0,1,0,0,0,1,0,0,1
40109103700,40109105906,1,1,0,0,0,1,0,0,1,0
40109103700,40109105907,2,0,2,0,0,0,2,0,0,2
40109103700,40109106000,4,0,1,3,0,1,3,3,0,1
40109103700,40109106100,3,0,2,1,2,1,0,0,1,2
40109103700,40109106200,1,0,1,0,1,0,0,0,0,1
40109103700,40109106301,5,3,1,1,3,2,0,0,0,5
40109103700,40109106302,3,0,3,0,1,1,1,1,0,2
40109103700,40109106303,1,0,1,0,1,0,0,0,0,1
40109103700,40109106403,2,0,0,2,1,0,1,0,0,2
40109103700,40109106501,3,0,3,0,0,0,3,0,0,3
40109103700,40109106502,13,4,7,2,8,1,4,2,1,10
40109103700,40109106601,2,1,1,0,0,1,1,0,0,2
40109103700,40109106602,2,0,2,0,2,0,0,0,0,2
40109103700,40109106604,2,1,1,0,0,2,0,0,0,2
40109103700,40109106606,2,0,1,1,1,0,1,1,0,1
40109103700,40109106607,4,1,3,0,0,2,2,0,0,4
40109103700,40109106608,4,2,1,1,3,0,1,1,2,1
40109103700,40109106609,3,0,0,3,0,0,3,3,0,0
40109103700,40109106702,5,0,3,2,2,3,0,0,0,5
40109103700,40109106704,2,1,0,1,0,2,0,0,0,2
40109103700,40109106706,1,0,0,1,0,0,1,0,0,1
40109103700,40109106707,5,0,4,1,0,5,0,0,1,4
40109103700,40109106801,2,1,1,0,1,0,1,0,0,2
40109103700,40109106802,1,1,0,0,1,0,0,0,0,1
40109103700,40109106804,1,0,1,0,0,1,0,0,0,1
40109103700,40109106902,2,0,0,2,1,1,0,0,0,2
40109103700,40109106903,3,2,0,1,1,2,0,0,3,0
40109103700,40109106906,7,1,6,0,4,2,1,1,0,6
40109103700,40109106907,3,0,2,1,0,0,3,3,0,0
40109103700,40109106912,3,0,3,0,3,0,0,0,1,2
40109103700,40109106913,2,0,1,1,1,1,0,1,0,1
40109103700,40109106914,3,1,0,2,2,1,0,0,1,2
40109103700,40109106915,6,1,3,2,5,0,1,1,1,4
40109103700,40109107001,7,0,5,2,0,5,2,6,0,1
40109103700,40109107101,1,0,1,0,0,1,0,0,0,1
40109103700,40109107104,1,0,1,0,0,1,0,0,0,1
40109103700,40109107206,11,0,8,3,0,3,8,3,0,8
40109103700,40109107207,1,1,0,0,0,1,0,1,0,0
40109103700,40109107209,5,0,4,1,2,1,2,2,0,3
40109103700,40109107212,8,1,6,1,1,6,1,6,0,2
40109103700,40109107215,2,0,2,0,1,1,0,1,0,1
40109103700,40109107216,6,1,5,0,3,1,2,3,0,3
40109103700,40109107218,13,9,1,3,10,3,0,3,2,8
40109103700,40109107219,6,4,2,0,1,5,0,1,1,4
40109103700,40109107221,2,0,2,0,0,0,2,0,0,2
40109103700,40109107222,6,0,1,5,4,2,0,1,0,5
40109103700,40109107223,1,0,0,1,0,1,0,0,0,1
40109103700,40109107302,4,1,3,0,1,3,0,0,1,3
40109103700,40109107303,3,0,2,1,0,2,1,0,0,3
40109103700,40109107306,7,1,4,2,2,5,0,0,1,6
40109103700,40109107401,11,6,5,0,2,7,2,5,2,4
40109103700,40109107403,3,1,2,0,0,2,1,0,0,3
40109103700,40109107404,4,0,2,2,3,1,0,0,0,4
40109103700,40109107405,3,2,1,0,3,0,0,0,1,2
40109103700,40109107500,2,1,1,0,2,0,0,0,1,1
40109103700,40109107601,3,0,1,2,1,2,0,0,1,2
40109103700,40109107604,2,0,2,0,0,0,2,0,1,1
40109103700,40109107605,2,1,0,1,0,2,0,1,0,1
40109103700,40109107607,3,1,2,0,0,3,0,0,0,3
40109103700,40109107703,5,0,2,3,1,0,4,0,1,4
40109103700,40109107705,2,0,2,0,0,2,0,0,0,2
40109103700,40109107706,3,2,1,0,1,2,0,0,0,3
40109103700,40109107801,2,0,0,2,1,0,1,0,1,1
40109103700,40109107804,3,0,3,0,0,3,0,2,0,1
40109103700,40109107805,4,0,4,0,0,4,0,3,0,1
