"work_tract","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate"
"40083600800",843,186,427,230,257,280,306,13,80,5,168,35,72,53,15,0,12,9,22,2,140,70,23,60,38,26,0,756,39,25,10,0,13,772,71,94,192,210,161,555,288,0,0,0,0,0,0,0,0,0,0,1311109735
"40085094100",901,222,473,206,217,425,259,0,0,39,21,134,44,120,17,9,24,2,21,0,23,133,85,0,128,3,98,770,30,54,20,0,27,788,113,100,239,209,131,422,479,0,0,0,0,0,0,0,0,0,0,665640327
"40085094200",4178,1341,2031,806,625,2401,1152,29,11,5,35,28,13,199,401,0,13,5,92,0,2,48,40,2248,973,23,13,3434,236,290,83,5,130,3626,552,517,944,971,405,2015,2163,0,0,0,0,0,0,0,0,0,0,726153084
"40085094300",140,13,75,52,55,44,41,0,6,3,8,0,0,43,0,0,0,0,6,0,2,72,0,0,0,0,0,123,0,11,1,0,5,129,11,19,29,49,30,51,89,0,0,0,0,0,0,0,0,0,0,221880109
"40087400101",2180,622,1110,448,674,960,546,7,8,25,269,72,44,503,20,18,59,12,67,3,96,269,94,6,321,200,87,1837,115,123,32,1,72,2012,168,199,519,517,323,1114,1066,0,0,0,0,0,0,0,0,0,0,907691355
"40087400102",1896,489,1015,392,550,733,613,2,36,0,200,16,12,362,9,5,36,10,27,1,31,618,127,1,342,24,37,1717,35,91,7,0,46,1809,87,150,459,433,365,783,1113,0,0,0,0,0,0,0,0,0,0,1573331682
"40087400201",601,129,341,131,96,205,300,20,68,9,73,127,7,25,52,0,0,13,37,0,23,108,0,0,27,9,3,543,9,34,6,1,8,548,53,68,187,134,83,396,205,0,0,0,0,0,0,0,0,0,0,685811246
"40087400202",1657,414,878,365,335,722,600,75,115,0,638,23,75,131,51,15,11,8,91,0,6,118,22,21,140,32,85,1498,34,68,13,1,43,1446,211,213,434,380,216,1107,550,0,0,0,0,0,0,0,0,0,0,1795211791
"40087400300",2816,562,1538,716,971,1122,723,9,65,11,70,62,27,513,17,24,128,21,97,0,5,327,903,0,366,51,120,2402,116,179,32,2,85,2649,167,282,743,775,454,1023,1793,0,0,0,0,0,0,0,0,0,0,1411964330
"40087400400",89,29,39,21,30,34,25,6,3,0,28,14,0,3,4,3,1,0,1,0,22,0,0,0,0,0,4,76,4,4,0,0,5,86,3,8,18,23,11,63,26,0,0,0,0,0,0,0,0,0,0,302563785
"40089098200",368,71,211,86,115,145,108,18,0,8,7,8,0,31,27,0,0,0,0,0,5,122,71,10,60,1,0,290,5,51,2,1,19,347,21,43,97,88,69,146,222,0,0,0,0,0,0,0,0,0,0,423589299
"40089098300",185,22,115,48,56,53,76,4,0,3,11,8,0,18,34,0,7,0,0,0,0,91,0,0,0,4,5,154,2,23,1,0,5,177,8,23,64,48,28,82,103,0,0,0,0,0,0,0,0,0,0,181538271
"40089098400",1750,351,997,402,284,461,1005,19,0,9,337,496,7,85,135,17,36,0,13,0,13,116,46,0,93,311,17,1415,103,166,10,0,56,1661,89,198,458,489,254,1244,506,0,0,0,0,0,0,0,0,0,0,746324003
"40089098500",661,90,370,201,161,299,201,44,6,13,31,13,4,73,148,0,2,41,6,0,17,118,3,22,23,18,79,555,15,66,5,0,20,630,31,82,179,215,95,371,290,0,0,0,0,0,0,0,0,0,0,907691355
"40089098600",2611,692,1410,509,886,1077,648,187,4,6,141,188,45,328,60,111,90,2,14,0,403,313,389,90,161,38,41,2001,159,336,24,1,90,2469,142,296,636,645,342,1163,1448,0,0,0,0,0,0,0,0,0,0,1149742383
"40089098700",590,118,324,148,137,246,207,2,5,0,3,279,39,29,0,0,8,4,0,6,15,26,105,0,54,14,1,425,76,48,15,0,26,547,43,72,165,158,77,372,218,0,0,0,0,0,0,0,0,0,0,605127570
"40089098800",4228,1030,2304,894,1049,2413,766,21,0,50,43,1480,50,373,12,26,111,27,89,0,69,350,730,119,350,95,233,2865,662,492,46,8,155,3775,453,568,1107,1013,510,1884,2344,0,0,0,0,0,0,0,0,0,0,1432135249
"40089098900",168,18,95,55,41,54,73,9,0,10,10,3,0,5,0,0,0,0,2,0,2,111,5,0,0,3,8,142,5,17,0,0,4,162,6,12,48,50,40,61,107,0,0,0,0,0,0,0,0,0,0,242051028
"40091779600",112,20,64,28,54,36,22,0,0,7,7,4,10,19,38,0,0,0,11,0,10,0,0,0,0,6,0,84,4,16,6,0,2,105,7,19,29,28,16,81,31,0,0,0,0,0,0,0,0,0,0,302563785
"40091779700",1700,381,854,465,623,736,341,0,4,33,0,15,13,459,16,6,83,1,61,0,41,261,296,90,210,40,71,1252,86,251,18,2,91,1631,69,184,422,456,257,599,1101,0,0,0,0,0,0,0,0,0,0,1109400545
"40091779900",83,4,40,39,30,27,26,6,0,1,0,0,1,6,1,0,0,1,3,0,2,46,0,0,0,0,16,66,1,12,0,0,4,81,2,7,29,16,27,28,55,0,0,0,0,0,0,0,0,0,0,282392866
"40091780100",204,29,104,71,64,118,22,0,1,25,22,0,0,19,3,0,1,5,0,0,0,20,12,22,2,7,65,150,6,37,0,0,11,197,7,23,70,55,27,107,97,0,0,0,0,0,0,0,0,0,0,242051028
"40091780200",1674,370,859,445,543,743,388,0,26,3,128,44,7,346,0,4,48,3,58,0,15,166,424,50,145,26,181,1223,71,292,13,0,75,1588,86,173,440,452,239,617,1057,0,0,0,0,0,0,0,0,0,0,1190084221
"40091780300",29,8,11,10,15,14,0,0,0,0,8,2,0,13,0,0,0,0,4,0,0,0,0,1,0,1,0,23,0,4,1,0,1,28,1,3,10,4,4,13,16,0,0,0,0,0,0,0,0,0,0,181538271
"40093955100",1141,247,628,266,176,421,544,255,380,0,133,0,74,23,49,0,17,70,17,0,24,63,18,0,4,3,11,1040,28,24,24,2,23,922,219,169,306,284,135,761,380,0,0,0,0,0,0,0,0,0,0,948033193
"40093955200",163,27,82,54,23,75,65,1,40,0,29,0,27,13,13,0,0,0,2,0,0,0,0,1,0,0,37,136,12,8,2,0,5,155,8,16,52,39,29,116,47,0,0,0,0,0,0,0,0,0,0,302563785
"40093955300",1349,311,608,430,432,569,348,17,68,32,84,90,77,206,52,5,55,4,44,0,26,122,217,0,77,33,140,1273,16,30,3,0,27,1319,30,126,388,323,201,694,655,0,0,0,0,0,0,0,0,0,0,1391793411
"40095094698",707,120,440,147,71,303,333,12,0,0,24,479,74,22,12,0,0,6,13,0,0,0,9,2,24,15,15,607,18,48,7,2,25,560,147,140,218,161,68,587,120,0,0,0,0,0,0,0,0,0,0,564785732
"40095094700",2673,686,1427,560,690,1279,704,0,26,25,21,1088,26,280,21,11,57,34,54,93,22,266,289,0,184,21,155,2250,91,205,27,2,98,2301,372,358,645,631,353,1536,1137,0,0,0,0,0,0,0,0,0,0,1290938816
"40095094801",103,22,49,32,54,34,15,0,4,1,9,0,1,42,0,0,0,3,0,0,4,0,8,0,28,3,0,88,2,8,0,0,5,96,7,16,32,23,10,47,56,0,0,0,0,0,0,0,0,0,0,262221947
"40095094802",832,192,420,220,309,383,140,8,1,0,14,18,1,106,0,0,18,0,22,0,4,189,171,96,108,12,64,685,35,77,4,0,31,786,46,85,211,207,137,313,519,0,0,0,0,0,0,0,0,0,0,746324003
"40097040100",3614,649,1979,986,930,1464,1220,3,0,49,303,305,35,338,8,21,141,12,246,0,60,782,602,38,170,96,405,2790,64,535,18,2,205,3461,153,310,939,1075,641,1593,2021,0,0,0,0,0,0,0,0,0,0,1553160763
"40097040200",1291,456,610,225,475,373,443,0,3,6,243,242,4,163,0,3,48,5,9,0,223,0,81,15,235,8,3,977,53,175,12,0,74,1215,76,129,272,301,133,752,539,0,0,0,0,0,0,0,0,0,0,544614813
"40097040300",1293,392,618,283,404,505,384,5,59,14,88,67,117,561,8,5,13,1,18,0,146,0,8,0,129,39,15,963,47,200,15,0,68,1221,72,122,369,286,124,831,462,0,0,0,0,0,0,0,0,0,0,907691355
"40097040400",3795,860,2140,795,420,1176,2199,4,86,287,357,1941,173,154,42,127,17,3,41,0,89,137,68,0,213,3,53,2891,67,569,29,6,233,3578,217,362,1074,1026,473,2807,988,0,0,0,0,0,0,0,0,0,0,1573331682
"40097040501",190,43,101,46,48,56,86,5,0,2,25,96,0,18,12,0,1,0,2,0,6,0,1,1,21,0,0,124,5,42,2,1,16,174,16,33,57,32,25,144,46,0,0,0,0,0,0,0,0,0,0,282392866
"40097040502",1029,257,534,238,325,366,338,0,0,49,26,116,8,104,7,31,58,0,8,0,111,297,43,2,127,8,34,714,16,225,7,0,67,977,52,90,242,257,183,501,528,0,0,0,0,0,0,0,0,0,0,746324003
"40097040600",316,65,171,80,94,138,84,0,0,9,53,0,0,46,3,28,20,0,12,0,3,35,74,0,8,0,25,190,1,103,0,0,22,297,19,29,92,92,38,94,222,0,0,0,0,0,0,0,0,0,0,463931137
"40097040700",906,198,513,195,184,444,278,314,0,30,43,41,3,154,5,0,20,2,24,0,67,29,20,0,74,5,75,615,4,214,7,0,66,854,52,102,253,227,126,487,419,0,0,0,0,0,0,0,0,0,0,584956651
"40097040800",845,189,472,184,176,307,362,1,258,17,119,68,19,87,34,0,7,4,2,0,18,166,5,14,2,13,11,651,16,132,6,0,40,727,118,123,194,232,107,548,297,0,0,0,0,0,0,0,0,0,0,968204112
"40099790600",1644,402,838,404,191,952,501,21,53,0,93,1,6,484,0,0,3,0,0,0,31,22,1,9,912,3,5,1201,63,259,31,1,89,1509,135,210,447,405,180,813,831,0,0,0,0,0,0,0,0,0,0,262221947
"40099790700",1319,309,707,303,365,525,429,7,99,2,106,179,99,208,13,3,49,2,29,1,41,129,143,14,80,40,75,1103,41,122,8,0,45,1235,84,122,364,348,176,723,596,0,0,0,0,0,0,0,0,0,0,1492648006
"40099790800",2818,661,1522,635,662,1315,841,38,7,12,187,245,231,373,1,112,34,8,49,0,29,231,679,45,194,39,304,2363,73,262,21,2,97,2593,225,295,712,742,408,1265,1553,0,0,0,0,0,0,0,0,0,0,1775040872
"40101000100",3518,872,1862,784,852,1622,1044,0,0,20,17,15,98,225,4,0,30,278,25,2,87,0,1828,6,380,35,468,2434,374,475,54,2,179,3352,166,323,741,1008,574,1039,2479,0,0,0,0,0,0,0,0,0,0,1008545950
"40101000200",706,192,352,162,316,279,111,1,1,0,11,15,37,73,31,4,37,19,0,0,1,19,236,0,210,8,3,505,64,84,19,1,33,666,40,72,184,179,79,273,433,0,0,0,0,0,0,0,0,0,0,423589299
"40101000300",222,55,113,54,67,112,43,0,0,0,1,0,5,30,0,0,37,0,26,0,0,0,79,0,28,16,0,145,36,27,1,0,13,209,13,24,51,52,40,80,142,0,0,0,0,0,0,0,0,0,0,443760218
"40101000400",9467,1963,5296,2208,1979,3395,4093,1,10,0,235,810,48,1429,138,172,259,26,223,10,167,828,2042,0,746,155,2168,6242,1122,1429,80,6,588,9009,458,689,1943,2684,2188,4073,5394,0,0,0,0,0,0,0,0,0,0,1855724548
"40101000600",446,79,270,97,86,176,184,0,0,3,58,80,22,121,92,0,3,19,15,0,22,0,11,0,0,0,0,346,23,58,4,1,14,410,36,68,153,109,37,306,140,0,0,0,0,0,0,0,0,0,0,625298489
"40101000700",1722,515,914,293,634,786,302,0,0,0,28,103,237,160,33,0,13,27,42,0,526,0,288,46,184,35,0,1188,202,237,20,1,74,1581,141,187,432,407,181,901,821,0,0,0,0,0,0,0,0,0,0,786665841
"40101000801",812,275,372,165,262,395,155,0,0,0,12,0,0,137,5,53,82,8,12,3,22,0,310,7,147,13,1,555,86,114,3,1,53,782,30,70,168,204,95,230,582,0,0,0,0,0,0,0,0,0,0,584956651
"40101000802",1358,327,696,335,351,584,423,0,0,0,68,484,8,141,22,0,36,12,13,0,12,194,226,0,127,15,0,925,170,187,8,1,67,1284,74,139,398,336,158,781,577,0,0,0,0,0,0,0,0,0,0,463931137
"40101000900",1128,314,580,234,329,468,331,0,0,0,140,12,38,153,0,9,61,6,104,7,29,185,252,20,80,32,0,845,57,154,8,0,64,1078,50,98,247,301,168,429,699,0,0,0,0,0,0,0,0,0,0,907691355
"40101001000",1531,291,901,339,163,678,690,0,6,56,122,586,122,25,13,0,14,16,18,0,2,0,105,269,9,168,0,1017,146,272,14,0,82,1400,131,191,496,394,159,1016,515,0,0,0,0,0,0,0,0,0,0,403418380
"40101001100",221,25,133,63,44,87,90,0,0,11,30,0,1,5,0,0,6,1,0,0,4,153,10,0,0,0,0,146,8,53,0,1,13,209,12,25,69,58,44,73,148,0,0,0,0,0,0,0,0,0,0,342905623
"40101001200",734,127,430,177,75,366,293,10,25,23,72,14,31,56,2,0,4,2,0,0,35,0,25,81,7,7,340,518,75,100,6,0,35,703,31,78,200,233,96,460,274,0,0,0,0,0,0,0,0,0,0,504272975
"40101001300",3497,581,2017,899,464,1475,1558,1,0,26,323,1550,188,98,376,0,16,20,2,0,85,267,26,27,12,19,461,2444,275,550,27,5,196,3273,224,413,1053,980,470,2544,953,0,0,0,0,0,0,0,0,0,0,1008545950
"40101001400",1832,401,1036,395,448,728,656,86,1,209,302,0,10,113,18,19,37,0,24,0,23,376,127,167,125,31,164,1271,42,391,9,4,115,1721,111,185,423,489,334,980,852,0,0,0,0,0,0,0,0,0,0,1250596978
"40101001500",1044,219,550,275,269,414,361,12,31,23,80,0,31,77,28,79,10,0,7,0,7,383,135,22,74,11,34,750,32,193,6,1,62,999,45,86,258,291,190,437,607,0,0,0,0,0,0,0,0,0,0,867349517
"40101001600",514,90,287,137,135,211,168,0,5,3,13,33,6,79,7,2,12,0,10,0,31,186,59,0,30,9,29,404,33,48,2,0,27,485,29,64,142,141,77,200,314,0,0,0,0,0,0,0,0,0,0,605127570
"40103956600",1048,229,594,225,152,495,401,6,18,132,108,0,5,25,2,0,52,0,5,0,2,179,1,251,0,30,232,662,19,314,12,4,37,891,157,116,254,254,195,564,484,0,0,0,0,0,0,0,0,0,0,584956651
"40103956900",1583,299,921,363,119,471,993,3,1,0,4,1417,4,25,25,0,9,0,0,0,0,9,18,0,23,42,3,1438,37,56,9,1,42,1540,43,130,511,405,238,1225,358,0,0,0,0,0,0,0,0,0,0,443760218
"40103957000",1600,370,796,434,510,675,415,0,25,19,78,85,33,186,10,38,142,6,28,0,138,190,286,14,110,28,184,1440,49,54,10,0,47,1554,46,128,419,449,234,628,972,0,0,0,0,0,0,0,0,0,0,948033193
"40103957100",507,154,253,100,131,232,144,0,15,1,35,66,105,29,14,0,0,0,0,0,3,19,107,0,101,0,12,457,8,14,6,0,22,482,25,54,134,112,53,264,243,0,0,0,0,0,0,0,0,0,0,625298489
"40105172100",417,84,235,98,116,175,126,0,0,0,14,91,45,46,11,0,5,3,2,0,6,142,1,19,0,0,32,333,11,48,4,0,21,397,20,39,128,90,76,231,186,0,0,0,0,0,0,0,0,0,0,282392866
"40105172200",67,11,42,14,13,34,20,5,14,0,28,7,1,0,0,0,2,0,0,0,0,0,2,0,0,0,8,50,1,11,1,0,4,67,0,9,22,16,9,45,22,0,0,0,0,0,0,0,0,0,0,201709190
"40105172300",16,7,5,4,7,7,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,2,16,0,0,3,4,2,10,6,0,0,0,0,0,0,0,0,0,0,40341838
"40105172400",1262,282,678,302,366,594,302,11,21,11,108,135,53,92,13,5,59,8,60,0,27,130,257,1,98,28,145,945,37,203,8,0,69,1214,48,123,364,332,161,600,662,0,0,0,0,0,0,0,0,0,0,1290938816
"40107080600",225,61,123,41,19,162,44,7,29,0,11,14,5,8,0,2,1,0,2,0,5,0,0,100,0,38,3,146,5,58,4,0,12,207,18,19,79,39,27,135,90,0,0,0,0,0,0,0,0,0,0,302563785
"40107080700",365,58,218,89,75,177,113,26,11,3,35,14,1,12,7,0,0,0,0,0,4,33,84,0,0,0,135,235,75,41,2,0,12,348,17,43,99,125,40,183,182,0,0,0,0,0,0,0,0,0,0,484102056
"40107080900",1312,258,710,344,290,697,325,0,29,13,61,108,33,120,19,11,59,16,12,0,3,185,386,0,102,10,145,876,52,313,14,0,57,1244,68,154,377,325,198,501,811,0,0,0,0,0,0,0,0,0,0,1169913302
"40107081000",387,87,197,103,93,187,107,4,0,2,3,0,4,31,4,0,1,2,6,0,0,135,129,0,18,0,48,273,25,75,2,0,12,369,18,39,94,101,66,138,249,0,0,0,0,0,0,0,0,0,0,443760218
"40109100100",2811,709,1421,681,921,1179,711,0,36,0,25,32,69,281,0,14,120,34,676,67,219,112,388,75,539,124,0,2253,278,97,102,2,79,2588,223,288,605,694,515,1289,1522,0,0,0,0,0,0,0,0,0,0,1169913302
"40109100200",1956,519,1000,437,586,744,626,0,3,0,23,26,59,313,2,253,141,50,42,0,149,83,160,0,420,74,158,1482,275,75,62,2,60,1766,190,173,374,471,419,901,1055,0,0,0,0,0,0,0,0,0,0,1008545950
"40109100300",900,189,508,203,127,325,448,0,16,0,4,0,17,18,17,37,351,10,146,5,3,32,112,0,59,39,34,778,50,21,34,0,17,814,86,69,191,232,219,331,569,0,0,0,0,0,0,0,0,0,0,786665841
"40109100400",375,89,216,70,103,193,79,0,0,0,32,43,0,34,0,0,47,0,0,0,3,17,150,0,49,0,0,174,175,13,6,0,7,349,26,46,97,88,55,164,211,0,0,0,0,0,0,0,0,0,0,282392866
"40109100500",14722,1918,8513,4291,1345,6395,6982,0,21,0,191,393,343,369,85,0,136,109,180,260,327,68,484,0,74,530,11152,11162,1934,796,374,14,442,14081,641,1230,3720,4596,3258,6821,7901,0,0,0,0,0,0,0,0,0,0,1028716869
"40109100600",23,6,9,8,6,12,5,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,6,0,8,2,0,12,6,3,1,0,1,21,2,3,5,5,4,9,14,0,0,0,0,0,0,0,0,0,0,201709190
"40109100700",106,29,65,12,25,31,50,0,0,0,0,6,0,0,2,0,0,3,3,0,0,91,0,0,0,1,0,89,6,3,2,0,6,97,9,14,20,23,20,46,60,0,0,0,0,0,0,0,0,0,0,141196433
"40109100800",2690,253,1604,833,150,597,1943,0,0,0,21,0,2,19,0,0,5,18,63,0,40,0,2415,0,83,23,1,1716,531,90,231,7,115,2580,110,66,212,934,1225,1113,1577,0,0,0,0,0,0,0,0,0,0,342905623
"40109100900",165,33,92,40,53,72,40,0,2,0,3,26,0,68,0,0,4,2,10,0,29,3,11,0,0,7,0,132,13,7,6,0,7,145,20,19,46,40,27,64,101,0,0,0,0,0,0,0,0,0,0,322734704
"40109101000",2251,423,1187,641,625,885,741,0,1,0,19,11,0,332,3,0,17,16,105,2,84,1104,73,8,282,131,63,1714,184,68,214,4,67,2075,176,205,433,576,614,1025,1226,0,0,0,0,0,0,0,0,0,0,625298489
"40109101100",405,157,185,63,168,190,47,0,0,0,21,0,1,34,0,0,0,10,17,0,4,0,26,1,266,25,0,334,28,15,17,0,11,364,41,36,81,77,54,195,210,0,0,0,0,0,0,0,0,0,0,282392866
"40109101200",485,219,202,64,247,203,35,0,0,0,0,14,11,57,0,0,10,0,0,0,19,0,21,0,343,10,0,378,53,17,17,0,20,439,46,48,87,81,50,219,266,0,0,0,0,0,0,0,0,0,0,201709190
"40109101300",259,53,149,57,79,139,41,0,0,0,0,0,3,51,0,82,7,7,3,0,11,0,95,0,0,0,0,65,172,6,6,3,7,249,10,27,60,78,41,101,158,0,0,0,0,0,0,0,0,0,0,242051028
"40109101400",104,44,46,14,55,39,10,0,0,0,7,2,0,52,0,0,0,0,0,0,0,0,20,0,20,3,0,57,36,6,3,0,2,68,36,11,22,17,10,39,65,0,0,0,0,0,0,0,0,0,0,221880109
"40109101500",2183,268,1224,691,233,691,1259,0,0,0,3,0,0,12,1,0,430,7,531,3,16,75,58,6,145,153,743,1688,260,75,96,0,64,2096,87,153,494,649,619,1021,1162,0,0,0,0,0,0,0,0,0,0,443760218
"40109101600",1304,265,757,282,144,542,618,0,0,0,95,253,56,225,9,25,32,21,141,167,27,0,73,1,26,84,69,1010,182,44,24,1,43,1153,151,131,370,342,196,859,445,0,0,0,0,0,0,0,0,0,0,403418380
"40109101700",368,81,193,94,116,133,119,0,0,0,2,4,15,39,0,0,51,10,100,0,5,3,44,0,56,39,0,282,57,10,7,0,12,340,28,24,76,108,79,154,214,0,0,0,0,0,0,0,0,0,0,504272975
"40109101800",266,84,140,42,94,120,52,0,2,0,6,3,5,2,0,8,30,4,29,0,19,0,82,0,76,0,0,194,49,7,5,0,11,251,15,21,48,66,47,132,134,0,0,0,0,0,0,0,0,0,0,443760218
"40109101900",1954,393,1169,392,262,467,1225,0,0,0,7,14,21,106,2,2,1366,79,52,2,6,1,61,31,183,11,10,1610,171,57,57,1,58,1820,134,99,328,505,629,690,1264,0,0,0,0,0,0,0,0,0,0,605127570
"40109102000",359,125,191,43,121,114,124,0,4,0,26,10,7,71,1,0,14,0,104,0,10,0,23,0,62,27,0,251,61,21,18,0,8,318,41,28,72,84,50,153,206,0,0,0,0,0,0,0,0,0,0,584956651
"40109102100",439,136,215,88,123,213,103,0,0,4,8,0,10,58,5,2,65,1,35,0,22,0,162,0,51,16,0,340,50,17,13,0,19,380,59,40,98,89,76,197,242,0,0,0,0,0,0,0,0,0,0,685811246
"40109102200",763,168,465,130,138,406,219,0,0,0,22,6,4,128,0,0,243,8,28,0,19,0,260,0,44,1,0,510,162,24,43,2,22,679,84,100,171,202,122,277,486,0,0,0,0,0,0,0,0,0,0,443760218
"40109102300",159,45,71,43,61,55,43,0,1,0,10,4,21,36,2,0,0,0,4,0,11,3,3,0,59,5,0,129,8,7,11,0,4,138,21,21,24,41,28,91,68,0,0,0,0,0,0,0,0,0,0,403418380
"40109102400",400,126,208,66,114,224,62,0,0,0,25,15,16,19,0,5,3,3,8,0,9,0,147,13,137,0,0,313,56,8,10,0,13,336,64,43,72,104,55,174,226,0,0,0,0,0,0,0,0,0,0,443760218
"40109102500",5966,1273,3386,1307,1065,2495,2406,0,34,0,22,49,41,56,0,10,28,85,429,152,253,35,4244,9,450,44,25,4498,833,209,266,4,156,5590,376,470,1247,1665,1311,1916,4050,0,0,0,0,0,0,0,0,0,0,726153084
"40109102600",638,150,353,135,72,299,267,0,0,0,2,4,18,9,6,0,44,3,17,0,12,0,337,0,39,36,111,484,85,33,16,1,19,596,42,60,121,169,138,242,396,0,0,0,0,0,0,0,0,0,0,262221947
"40109102700",13579,2652,7842,3085,1438,5140,7001,0,0,0,0,159,2,5,0,3,95,1,107,0,381,7466,4729,4,541,0,86,10421,1523,438,864,11,322,12721,858,924,2489,3685,3829,4284,9295,0,0,0,0,0,0,0,0,0,0,201709190
"40109102800",382,60,210,112,72,169,141,0,0,0,20,132,19,14,0,0,0,0,0,0,6,37,153,0,0,1,0,205,157,5,7,0,8,360,22,46,97,105,74,205,177,0,0,0,0,0,0,0,0,0,0,201709190
"40109102900",1625,314,941,370,272,635,718,0,0,0,12,46,533,131,42,0,0,206,0,0,260,0,58,0,29,57,251,1203,281,58,36,0,47,1459,166,203,426,447,235,971,654,0,0,0,0,0,0,0,0,0,0,342905623
"40109103000",1029,254,614,161,185,432,412,0,0,0,0,11,0,0,11,42,220,4,278,0,134,53,125,0,125,16,10,702,230,39,34,0,24,960,69,104,222,250,199,503,526,0,0,0,0,0,0,0,0,0,0,262221947
"40109103200",2997,566,1703,728,618,1226,1153,0,6,0,17,70,64,52,3,50,176,22,242,0,620,0,1009,118,87,146,315,2337,372,156,55,2,75,2831,166,272,738,788,633,1494,1503,0,0,0,0,0,0,0,0,0,0,847178598
"40109103300",6754,1124,3420,2210,1324,2891,2539,7,0,0,86,146,39,39,0,0,3,11,5,0,2,6289,110,12,4,1,0,4600,1683,190,101,6,174,5986,768,639,1395,1789,1807,1841,4913,0,0,0,0,0,0,0,0,0,0,484102056
"40109103400",1475,252,810,413,130,636,709,14,25,0,283,547,262,150,7,0,0,24,0,85,59,0,0,0,0,19,0,1268,94,51,17,2,43,1309,166,182,416,405,220,1183,292,0,0,0,0,0,0,0,0,0,0,584956651
"40109103500",977,157,559,261,167,376,434,0,0,0,3,332,263,102,145,7,0,21,0,4,8,0,24,0,13,55,0,782,105,32,23,1,34,858,119,129,280,270,141,751,226,0,0,0,0,0,0,0,0,0,0,423589299
"40109103601",20299,3668,12091,4540,2406,4296,13597,13,3826,1439,668,34,270,232,345,618,549,286,1835,1029,1928,55,43,889,192,125,5923,16374,2358,691,333,9,534,19238,1061,1481,4212,5663,5275,12742,7557,0,0,0,0,0,0,0,0,0,0,443760218
"40109103602",645,139,345,161,166,307,172,0,0,0,58,37,199,31,14,25,20,19,61,0,26,1,38,5,90,20,1,516,61,20,28,1,19,576,69,80,156,162,108,407,238,0,0,0,0,0,0,0,0,0,0,504272975
"40109103700",1042,240,520,282,305,417,320,0,0,28,249,39,17,120,10,0,0,0,57,0,2,5,350,39,100,24,2,762,204,36,18,1,21,922,120,160,264,220,158,649,393,0,0,0,0,0,0,0,0,0,0,524443894
"40109103800",5116,1955,2407,754,1816,1860,1440,0,20,0,136,57,128,539,33,236,25,37,473,257,197,233,140,224,2223,158,0,4071,582,183,105,7,168,4572,544,477,848,1039,797,2633,2483,0,0,0,0,0,0,0,0,0,0,645469408
"40109103900",1003,196,564,243,116,368,519,0,2,0,88,544,102,20,114,1,0,0,7,0,34,1,47,0,18,25,0,777,119,41,35,4,27,890,113,114,301,256,136,812,191,0,0,0,0,0,0,0,0,0,0,685811246
"40109104000",228,29,130,69,40,103,85,0,0,0,0,20,32,17,49,0,0,2,0,0,0,0,44,0,0,64,0,191,23,9,2,0,3,160,68,35,78,51,35,127,101,0,0,0,0,0,0,0,0,0,0,201709190
"40109104100",847,162,484,201,101,294,452,0,37,0,77,434,63,141,0,0,0,0,0,0,66,0,29,0,0,0,0,685,77,34,27,1,23,640,207,166,223,181,115,677,170,0,0,0,0,0,0,0,0,0,0,282392866
"40109104200",638,198,312,128,149,334,155,0,0,0,49,0,82,421,0,3,12,0,0,0,4,0,21,0,39,7,0,510,68,22,19,0,19,518,120,86,153,115,86,379,259,0,0,0,0,0,0,0,0,0,0,322734704
"40109104300",424,83,227,114,59,225,140,0,0,0,45,7,53,78,2,0,2,0,26,0,0,0,0,1,19,191,0,329,31,22,32,2,8,358,66,53,117,103,68,330,94,0,0,0,0,0,0,0,0,0,0,463931137
"40109104400",120,33,54,33,40,65,15,0,0,0,18,0,11,31,0,0,5,1,7,0,3,0,18,0,14,12,0,87,7,6,13,1,6,87,33,26,22,25,14,51,69,0,0,0,0,0,0,0,0,0,0,342905623
"40109104500",380,108,181,91,161,162,57,0,9,0,83,43,0,82,4,0,32,2,18,0,4,2,3,0,77,21,0,302,25,18,16,2,17,278,102,65,85,77,45,213,167,0,0,0,0,0,0,0,0,0,0,463931137
"40109104600",240,52,136,52,62,107,71,0,0,0,10,23,79,80,0,0,8,0,2,0,0,0,1,0,25,12,0,197,18,11,2,0,12,202,38,26,65,56,41,132,108,0,0,0,0,0,0,0,0,0,0,242051028
"40109104700",515,112,305,98,234,243,38,0,0,0,9,40,0,43,0,10,23,7,8,89,251,0,16,0,6,13,0,335,138,18,14,0,10,381,134,95,119,118,71,301,214,0,0,0,0,0,0,0,0,0,0,443760218
"40109104800",578,145,320,113,144,277,157,0,0,0,68,54,103,20,8,0,0,49,0,0,17,72,66,0,110,11,0,462,65,23,10,0,18,479,99,88,134,130,81,317,261,0,0,0,0,0,0,0,0,0,0,443760218
